"","NA.","corr_H","corr_anti_H","R"
"1",NA,0.75418148413121,0.840229036011952,0.897590361445783
"2",NA,0.806794778078096,0.750625521376456,1.07482993197279
"3",NA,0.751743758903636,0.807616605849176,0.930817610062893
"4",NA,0.779881752385052,0.815562616873257,0.95625
"5",NA,0.803313711876265,0.798131042767386,1.00649350649351
"6",NA,0.706644863690182,0.806878177688789,0.875776397515528
"7",NA,0.76424833396775,0.821050575005894,0.930817610062893
"8",NA,0.815202624528694,0.759157444092347,1.0738255033557
"9",NA,0.790940526449936,0.837164323450257,0.94478527607362
"10",NA,0.721667931369446,0.726544066040861,0.993288590604027
"11",NA,0.737476713071629,0.798509268636178,0.923566878980892
"12",NA,0.74157872255775,0.8239763583975,0.9
"13",NA,0.751959967801234,0.818459828899303,0.91875
"14",NA,0.794297559762951,0.722554554365007,1.09929078014184
"15",NA,0.790775158549818,0.785673383333368,1.00649350649351
"16",NA,0.787767585315579,0.762190715662475,1.03355704697987
"17",NA,0.821119617213427,0.720368743935706,1.13986013986014
"18",NA,0.817353795422005,0.771088486247174,1.06
"19",NA,0.760997463257016,0.791235773055308,0.961783439490446
"20",NA,0.692131417765679,0.726250572162579,0.953020134228188
"21",NA,0.712046481586401,0.813767407527315,0.875
"22",NA,0.696026891293136,0.789817748985119,0.88125
"23",NA,0.763597727521844,0.779181354614127,0.98
"24",NA,0.804905973802196,0.804905973802196,1
"25",NA,0.804303016800839,0.773759864264099,1.03947368421053
"26",NA,0.819565853040566,0.742248319734852,1.10416666666667
"27",NA,0.811120786451035,0.785452407132964,1.03267973856209
"28",NA,0.782508989133823,0.732024538221963,1.06896551724138
"29",NA,0.800758288003661,0.780093557990664,1.02649006622517
"30",NA,0.74051891859125,0.785856811566225,0.942307692307692
"31",NA,0.758426057063979,0.840418063233057,0.902439024390244
"32",NA,0.781839934491935,0.76192044571507,1.02614379084967
"33",NA,0.763902128589184,0.784548132064567,0.973684210526316
"34",NA,0.813280066741476,0.798219324764782,1.0188679245283
"35",NA,0.764233213426269,0.77962045933418,0.980263157894737
"36",NA,0.762178131517688,0.818826506157516,0.930817610062893
"37",NA,0.809750339041587,0.804657569613652,1.00632911392405
"38",NA,0.776116618156162,0.861791829251322,0.900584795321637
"39",NA,0.763902128589184,0.841324641621871,0.907975460122699
"40",NA,0.786718393837367,0.802044076834199,0.980891719745223
"41",NA,0.81118225941562,0.795876933766268,1.01923076923077
"42",NA,0.81118225941562,0.729553855952413,1.11188811188811
"43",NA,0.791125291468702,0.75029301836064,1.05442176870748
"44",NA,0.746738189289625,0.736714857889764,1.01360544217687
"45",NA,0.795020788570458,0.77982930853408,1.01948051948052
"46",NA,0.710923873095164,0.860068741576667,0.826589595375723
"47",NA,0.797403152928079,0.797403152928079,1
"48",NA,0.752174251860024,0.814423155462232,0.923566878980892
"49",NA,0.774491377364876,0.753975049487661,1.02721088435374
"50",NA,0.763209914756952,0.773454343142951,0.986754966887417
"51",NA,0.765770648664383,0.785532471855722,0.974842767295597
"52",NA,0.766309900970041,0.746010300944345,1.02721088435374
"53",NA,0.790659252232846,0.785457546626051,1.00662251655629
"54",NA,0.81628403463207,0.770368057684016,1.05960264900662
"55",NA,0.769362295395573,0.77962045933418,0.986842105263158
"56",NA,0.77444249330226,0.77444249330226,1
"57",NA,0.834434283862608,0.76406030811516,1.09210526315789
"58",NA,0.819920061690788,0.773799558220681,1.05960264900662
"59",NA,0.838632669072563,0.843841567638231,0.993827160493827
"60",NA,0.758740627720338,0.851647643359563,0.890909090909091
"61",NA,0.807759038031041,0.761157555067711,1.06122448979592
"62",NA,0.819235884961155,0.788125661481617,1.03947368421053
"63",NA,0.823939500121407,0.747648805665721,1.10204081632653
"64",NA,0.818095988103862,0.720947089516528,1.13475177304965
"65",NA,0.726143526389399,0.800747313347214,0.906832298136646
"66",NA,0.822478320829974,0.791826954836311,1.03870967741935
"67",NA,0.792726319945248,0.752073688153184,1.05405405405405
"68",NA,0.818134214815288,0.807971056867272,1.0125786163522
"69",NA,0.814779446364774,0.825093110242809,0.9875
"70",NA,0.794328563111758,0.774090892714007,1.02614379084967
"71",NA,0.814423155462232,0.788486112294645,1.03289473684211
"72",NA,0.793077244957594,0.777627688237641,1.01986754966887
"73",NA,0.787765704549628,0.83440972652954,0.944099378881987
"74",NA,0.779181354614127,0.810348608798692,0.961538461538462
"75",NA,0.782652211384958,0.767306089593096,1.02
"76",NA,0.744606273592827,0.80148591949228,0.929032258064516
"77",NA,0.76597460893869,0.842064801879619,0.909638554216867
"78",NA,0.821385809848521,0.755062732034665,1.08783783783784
"79",NA,0.748637105906373,0.769008183618111,0.973509933774834
"80",NA,0.757155267127192,0.767318425075208,0.986754966887417
"81",NA,0.740577715951788,0.807435426419658,0.917197452229299
"82",NA,0.783298703661128,0.850735015896854,0.920731707317073
"83",NA,0.740577715951788,0.771435120783113,0.96
"84",NA,0.811458912122442,0.785616271608989,1.03289473684211
"85",NA,0.680068394624618,0.765706636910681,0.888157894736842
"86",NA,0.763891656665778,0.779272025591935,0.980263157894737
"87",NA,0.726028646476473,0.792031250701607,0.916666666666667
"88",NA,0.764917703678508,0.836789165769106,0.914110429447853
"89",NA,0.792378556682211,0.792378556682211,1
"90",NA,0.848774587657757,0.77207808877302,1.09933774834437
"91",NA,0.759099926862029,0.826691016240155,0.918238993710692
"92",NA,0.821595502470069,0.774497671118281,1.06081081081081
"93",NA,0.766292219977892,0.833149930445762,0.919753086419753
"94",NA,0.786160443112491,0.771138269040278,1.01948051948052
"95",NA,0.85048317131909,0.721169940592211,1.17931034482759
"96",NA,0.827219962333238,0.796582185950525,1.03846153846154
"97",NA,0.787572390495166,0.813310050315269,0.968354430379747
"98",NA,0.79595332781437,0.775279215403607,1.02666666666667
"99",NA,0.78401633890433,0.841130111937096,0.932098765432099
"100",NA,0.743872394882434,0.825392657335303,0.901234567901235
"101",NA,0.783000598765393,0.757412343903779,1.03378378378378
"102",NA,0.810751960497209,0.826443933926187,0.981012658227848
"103",NA,0.837301552635896,0.806290384019752,1.03846153846154
"104",NA,0.760164507251115,0.846894685930773,0.897590361445783
"105",NA,0.796229325607209,0.729876881806609,1.09090909090909
"106",NA,0.753359944336707,0.818651139512555,0.920245398773006
"107",NA,0.805265869180699,0.84629852493513,0.951515151515152
"108",NA,0.783000598765393,0.788118249737715,0.993506493506494
"109",NA,0.765604036435407,0.775880600682863,0.986754966887417
"110",NA,0.780917223191686,0.755397052499147,1.03378378378378
"111",NA,0.747648805665721,0.849369731606635,0.880239520958084
"112",NA,0.713580945042366,0.847056517496334,0.842424242424242
"113",NA,0.794220583435495,0.748980170454992,1.06040268456376
"114",NA,0.814795974504631,0.757708358456536,1.07534246575342
"115",NA,0.776451946155457,0.806703320680994,0.9625
"116",NA,0.744186292538625,0.832655991651608,0.89375
"117",NA,0.843452610914346,0.817420122923163,1.03184713375796
"118",NA,0.823605114243311,0.74124460281898,1.11111111111111
"119",NA,0.792882959246199,0.746844593870614,1.06164383561644
"120",NA,0.766292219977892,0.853721533666645,0.897590361445783
"121",NA,0.780146437731801,0.674449178426202,1.15671641791045
"122",NA,0.821114437955042,0.815917511132542,1.00636942675159
"123",NA,0.859250875181846,0.751201363931434,1.14383561643836
"124",NA,0.822133801040706,0.811984001027858,1.0125
"125",NA,0.814795974504631,0.757708358456536,1.07534246575342
"126",NA,0.828303956599349,0.772746983900612,1.0718954248366
"127",NA,0.803748182708449,0.818913242759552,0.981481481481481
"128",NA,0.751242467384176,0.816787112189507,0.919753086419753
"129",NA,0.773109589685599,0.798709244973202,0.967948717948718
"130",NA,0.857098236363674,0.714248530303061,1.2
"131",NA,0.785804549005456,0.796076503894416,0.987096774193548
"132",NA,0.734655631168863,0.780571608116917,0.941176470588235
"133",NA,0.821022605846748,0.72413173931825,1.13380281690141
"134",NA,0.785578332318668,0.765305343097541,1.02649006622517
"135",NA,0.756346578752882,0.838670015896053,0.901840490797546
"136",NA,0.792605879316195,0.777460544042637,1.01948051948052
"137",NA,0.786510255972118,0.786510255972118,1
"138",NA,0.755327472187952,0.842678268291321,0.896341463414634
"139",NA,0.716817374043624,0.803242163821933,0.892405063291139
"140",NA,0.805851321539795,0.770373590402823,1.04605263157895
"141",NA,0.824665118492,0.783940915109679,1.05194805194805
"142",NA,0.792586544584839,0.761504719307002,1.04081632653061
"143",NA,0.770110687300917,0.801121855917061,0.961290322580645
"144",NA,0.761149319172671,0.802292525614437,0.948717948717949
"145",NA,0.836234356686535,0.650960876462572,1.28461538461538
"146",NA,0.744707225188064,0.780169474006543,0.954545454545454
"147",NA,0.717190011201876,0.813152054954239,0.881987577639751
"148",NA,0.770811106442787,0.765637877540487,1.00675675675676
"149",NA,0.791752581981551,0.776125886284546,1.02013422818792
"150",NA,0.883016656138414,0.759084493873373,1.16326530612245
"151",NA,0.791864369906785,0.760810865204558,1.04081632653061
"152",NA,0.812695955571498,0.711108961125061,1.14285714285714
"153",NA,0.826691016240155,0.774697870564673,1.06711409395973
"154",NA,0.764252460495651,0.764252460495651,1
"155",NA,0.725145043514505,0.805161048316106,0.900621118012422
"156",NA,0.719682587164029,0.81221320551369,0.886075949367089
"157",NA,0.804399666539844,0.78350616870764,1.02666666666667
"158",NA,0.772477835997656,0.8239763583975,0.9375
"159",NA,0.840043127651947,0.732476629598953,1.14685314685315
"160",NA,0.736613846009372,0.859382820344268,0.857142857142857
"161",NA,0.78022645151896,0.846520202301616,0.921686746987952
"162",NA,0.787067658402336,0.787067658402336,1
"163",NA,0.78334945180064,0.798709244973202,0.980769230769231
"164",NA,0.793310698728207,0.782940624235028,1.01324503311258
"165",NA,0.805851321539795,0.739964106571132,1.08904109589041
"166",NA,0.750801669964749,0.838826693339927,0.895061728395062
"167",NA,0.771513440170673,0.812936980582522,0.949044585987261
